"option","target_relative"
"loglinear",0.178025192934315
"loglinear",0.202137749315461
"loglinear",0.567520660986399
"loglinear",0.126031052835479
"loglinear",0.289854985419556
"loglinear",0.255331941560357
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.330729786331687
"loglinear",0.95723453601621
"loglinear",0.109947044353886
"loglinear",0.184793230267397
"loglinear",0.1
"loglinear",0.1
"loglinear",0.327538813195285
"loglinear",0.592265092507994
"loglinear",0.1
"loglinear",0.268167707579543
"loglinear",0.1
"loglinear",0.1
"loglinear",0.109947047071604
"loglinear",0.190145295370574
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.102960733365334
"loglinear",1
"loglinear",0.1
"loglinear",0.4190858696167
"loglinear",0.165960601833771
"loglinear",0.341554210518257
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.731268085548068
"loglinear",0.213113677693014
"loglinear",0.740954123214423
"loglinear",0.268167707579543
"loglinear",0.167827976153098
"loglinear",0.152823433372535
"loglinear",1
"loglinear",0.8572982992473
"loglinear",0.543051308277171
"loglinear",0.464598726162832
"loglinear",0.382068213449029
"loglinear",0.447791631498589
"loglinear",0.171628156170036
"loglinear",0.16664609540715
"loglinear",0.122699764150225
"loglinear",0.500666241989361
"loglinear",0.624677849843953
"loglinear",0.317332015307103
"loglinear",0.388064304271253
"loglinear",0.496159033015564
"loglinear",0.375930155424464
"loglinear",0.266710711610468
"loglinear",0.342995425378182
"loglinear",0.592265092507994
"loglinear",0.351310542301456
"loglinear",0.319322883888456
"loglinear",0.1
"loglinear",0.423295581493626
"loglinear",0.634763561610222
"loglinear",0.160105971515994
"loglinear",0.66728039493487
"loglinear",0.410102861826314
"loglinear",0.1
"loglinear",0.1
"loglinear",0.286340574381503
"loglinear",0.234116742094924
"loglinear",0.510072717310152
"loglinear",0.200317853163568
"loglinear",0.923389249219763
"loglinear",0.558586899871489
"loglinear",0.305411475832897
"loglinear",0.441313944466729
"loglinear",0.1
"loglinear",0.1
"loglinear",0.66728039493487
"loglinear",0.610630856164067
"loglinear",0.396284550495829
"loglinear",0.44834324061638
"loglinear",0.365964966716064
"loglinear",0.751252305580512
"loglinear",0.280712383355195
"loglinear",0.446147916674745
"loglinear",0.436619189714677
"loglinear",0.255501116810362
"loglinear",0.142517891576292
"loglinear",0.629642710981981
"loglinear",0.201407350757629
"loglinear",1
"loglinear",0.585718014100564
"loglinear",0.1
"loglinear",0.396284550495829
"loglinear",0.1
"loglinear",0.710682165538356
"loglinear",0.119068326572164
"loglinear",0.330729786331687
"loglinear",0.340695558811417
"loglinear",0.244221406287091
"loglinear",0.501429711013935
"loglinear",0.112602061995459
"loglinear",0.227000229610558
"loglinear",0.261360110683018
"loglinear",0.204101632574958
"loglinear",0.1
"loglinear",0.699989786272165
"loglinear",0.1
"loglinear",0.388064304271253
"loglinear",0.592265092507994
"loglinear",0.319322883888456
"loglinear",0.366633001826322
"loglinear",0.173357349147432
"loglinear",0.138836002536599
"loglinear",0.168620684530042
"loglinear",0.1
"loglinear",0.195093797230757
"loglinear",0.1
"loglinear",0.14447613283102
"loglinear",0.850644300312095
"loglinear",0.51665948574791
"loglinear",0.1
"loglinear",0.579423782731006
"loglinear",0.237264432657318
"loglinear",0.368992923857181
"loglinear",0.446693981971885
"loglinear",0.537229248713574
"loglinear",0.31708485780903
"loglinear",0.475322150156047
"loglinear",0.241713659304632
"loglinear",0.719188460983022
"loglinear",0.51750186663438
"loglinear",0.396284542654449
"loglinear",0.367977342137236
"loglinear",0.1
"loglinear",0.8790639614787
"loglinear",0.232786119695429
"loglinear",0.268534000629752
"loglinear",0.283703299173861
"loglinear",0.1
"loglinear",0.420012010396606
"loglinear",0.456268429068571
"loglinear",0.103093577984544
"loglinear",0.1
"loglinear",0.263479321536033
"loglinear",0.214029779960907
"loglinear",0.545039141922598
"loglinear",0.1
"loglinear",0.573363592608256
"loglinear",0.139831934384931
"loglinear",0.638269080346441
"loglinear",0.436105822874685
"loglinear",0.531607990331821
"loglinear",0.279727484052046
"loglinear",0.1
"loglinear",0.404096906782769
"loglinear",0.1
"loglinear",0.571001227508448
"loglinear",0.634763561610222
"loglinear",0.913507415327164
"loglinear",0.593606666655318
"loglinear",0.275846340249141
"loglinear",0.106925892807671
"loglinear",0.616725036556724
"loglinear",0.373468399094141
"loglinear",0.332349008310228
"loglinear",0.399528445391041
"loglinear",0.592265092507994
"loglinear",0.453393569031774
"loglinear",0.1
"loglinear",0.699989786272165
"loglinear",0.477951244874428
"loglinear",0.527965373074904
"loglinear",0.233968357616084
"loglinear",0.923389249219763
"loglinear",0.226008481769495
"loglinear",0.19288870383934
"loglinear",0.705248317742065
"loglinear",0.778160360809675
"loglinear",0.1
"loglinear",0.66728039493487
"loglinear",0.182830660673938
"loglinear",0.705248317742065
"loglinear",0.458605391518133
"loglinear",0.349191659407361
"loglinear",1
"loglinear",0.1
"loglinear",1
"loglinear",0.450568535775446
"loglinear",0.627970897980352
"loglinear",0.1
"loglinear",0.38768301675529
"loglinear",0.1
"loglinear",0.174589095603936
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.432556686172257
"loglinear",0.10209987237443
"loglinear",0.248218672285887
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.436619210192783
"loglinear",0.394289417401721
"loglinear",0.349794249146324
"loglinear",0.141085467905258
"loglinear",1
"loglinear",0.481976149091252
"loglinear",0.219637224169276
"loglinear",0.154819010580818
"loglinear",0.122849718474277
"loglinear",0.697422798751621
"loglinear",0.108018026466234
"loglinear",0.1
"loglinear",0.456268429068571
"loglinear",0.38768301675529
"loglinear",1
"loglinear",0.460976347338863
"loglinear",0.95723453601621
"loglinear",0.304266001415746
"loglinear",1
"loglinear",0.506087180401513
"loglinear",0.205839657223216
"loglinear",0.119435196721971
"loglinear",0.265446425969293
"loglinear",0.770008645315034
"loglinear",0.675975807860722
"loglinear",0.551152371086897
"loglinear",0.1
"loglinear",0.214292471941614
"loglinear",0.1
"loglinear",0.1
"loglinear",0.473377789064218
"loglinear",0.629642710981981
"loglinear",0.195210685252079
"loglinear",0.770008645315034
"loglinear",0.20019724617416
"loglinear",0.627970897980352
"loglinear",0.187782114789977
"loglinear",0.685161355608048
"loglinear",0.1
"loglinear",0.347099967328995
"loglinear",0.110085711766269
"loglinear",0.207218368808014
"loglinear",0.536278806727697
"loglinear",0.372078195880362
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.129041800619394
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.340695558811417
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.250172745703136
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.218554161455302
"loglinear",0.1
"loglinear",0.1
"loglinear",0.465824298393314
"loglinear",0.1
"loglinear",0.107266397817469
"loglinear",0.247411338596076
"loglinear",0.1
"loglinear",0.1
"loglinear",0.201650453470475
"loglinear",0.306333686715782
"loglinear",0.8572982992473
"loglinear",0.1
"loglinear",0.388064304271253
"loglinear",0.104562059436962
"loglinear",0.1
"loglinear",0.16644994575803
"loglinear",0.314877144528374
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.427131060542416
"loglinear",0.1
"loglinear",0.1
"loglinear",0.850644300312095
"loglinear",0.1
"loglinear",0.179930413389509
"loglinear",0.138093026801644
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.740954123214423
"loglinear",0.304266001415746
"loglinear",0.13580296932184
"loglinear",0.500666241989361
"loglinear",0.258232076419632
"loglinear",0.400349607524471
"loglinear",0.242025025853465
"loglinear",0.1
"loglinear",0.689955828860593
"loglinear",0.609142258249635
"loglinear",0.838099624536443
"loglinear",0.245330795471081
"loglinear",0.474023335804023
"loglinear",0.169917114982295
"loglinear",0.612133174068301
"loglinear",0.490336973451966
"loglinear",0.585718014100564
"loglinear",0.766080736244629
"loglinear",0.629642710981981
"loglinear",0.844251310782139
"loglinear",0.782394373892572
"loglinear",0.923389249219763
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.747746786844293
"loglinear",1
"loglinear",0.1
"loglinear",0.489623622909707
"loglinear",0.933909050027536
"loglinear",0.97028152448137
"loglinear",0.895377599126643
"loglinear",0.716303366976609
"loglinear",0.665177135575604
"loglinear",1
"loglinear",1
"loglinear",0.669411148658501
"loglinear",1
"loglinear",0.498397059094991
"loglinear",0.710682165538356
"loglinear",1
"loglinear",0.505301635079926
"loglinear",1
"loglinear",0.631331848779157
"loglinear",1
"loglinear",1
"loglinear",0.545039141922598
"loglinear",1
"loglinear",0.470820868575067
"loglinear",0.864235530814583
"loglinear",0.573363592608256
"loglinear",0.904190574508907
"loglinear",0.740954123214423
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.895377599126643
"loglinear",0.945154911451164
"loglinear",0.758497957937541
"loglinear",1
"loglinear",0.722125483483706
"loglinear",1
"loglinear",0.864235530814583
"loglinear",1
"loglinear",0.844251310782139
"loglinear",1
"loglinear",0.97028152448137
"loglinear",1
"loglinear",1
"loglinear",0.655049634208094
"loglinear",1
"loglinear",0.707942599559394
"loglinear",1
"loglinear",0.984464408405683
"loglinear",1
"loglinear",1
"loglinear",0.355632774222209
"loglinear",1
"loglinear",1
"loglinear",0.5068765298315
"loglinear",0.904190574508907
"loglinear",1
"loglinear",1
"loglinear",0.850644300312095
"loglinear",0.844251310782139
"loglinear",0.744315074013228
"loglinear",1
"loglinear",0.844251310782139
"loglinear",1
"loglinear",0.8572982992473
"loglinear",0.508466789652487
"loglinear",1
"loglinear",0.766080736244629
"loglinear",1
"loglinear",0.805390233199148
"loglinear",0.887016774765929
"loglinear",1
"loglinear",0.791207349274836
"loglinear",0.8790639614787
"loglinear",0.904190574508907
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.800524190093093
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.945154911451164
"loglinear",0.850644300312095
"loglinear",1
"loglinear",1
"loglinear",0.945154911451164
"loglinear",0.747746786844293
"loglinear",0.359111089964582
"loglinear",1
"loglinear",1
"loglinear",0.97028152448137
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.697422798751621
"loglinear",1
"loglinear",0.8572982992473
"loglinear",1
"loglinear",0.904190574508907
"loglinear",1
"loglinear",0.864235530814583
"loglinear",1
"loglinear",1
"loglinear",0.820925824793465
"loglinear",1
"loglinear",0.805390233199148
"loglinear",0.725116399302372
"loglinear",1
"loglinear",1
"loglinear",0.838099624536443
"loglinear",1
"loglinear",0.702597847331732
"loglinear",0.675975807860722
"loglinear",1
"loglinear",0.8572982992473
"loglinear",1
"loglinear",0.731268085548068
"loglinear",1
"loglinear",0.945154911451164
"loglinear",1
"loglinear",1
"loglinear",0.820925824793465
"loglinear",1
"loglinear",1
"loglinear",0.95723453601621
"loglinear",0.923389249219763
"loglinear",0.95723453601621
"loglinear",0.737661075078024
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.705248317742065
"loglinear",1
"loglinear",0.778160360809675
"loglinear",0.661050324297787
"loglinear",1
"loglinear",1
"loglinear",0.68050388622047
"loglinear",0.95723453601621
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.412302629878299
"loglinear",0.904190574508907
"loglinear",0.832171686217093
"loglinear",1
"loglinear",0.353457326115553
"loglinear",0.923389249219763
"loglinear",1
"loglinear",0.895377599126643
"loglinear",0.844251310782139
"loglinear",1
"loglinear",1
"loglinear",0.766080736244629
"loglinear",0.697422798751621
"loglinear",1
"loglinear",0.904190574508907
"loglinear",1
"loglinear",1
"loglinear",0.778160360809675
"loglinear",0.945154911451164
"loglinear",0.984464408405683
"loglinear",1
"loglinear",1
"loglinear",0.770008645315034
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.97028152448137
"loglinear",1
"loglinear",0.754834874821001
"loglinear",0.782394373892572
"loglinear",0.850644300312095
"loglinear",0.895377599126643
"loglinear",0.310312356259555
"loglinear",0.270749214865532
"loglinear",0.984464408405683
"loglinear",0.713468563966641
"loglinear",1
"loglinear",1
"loglinear",0.945154911451164
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.97028152448137
"loglinear",0.913507415327164
"loglinear",0.737661075078024
"loglinear",1
"loglinear",1
"loglinear",0.871481183171612
"loglinear",0.810406023985692
"loglinear",0.945154911451164
"loglinear",1
"loglinear",0.791207349274836
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.791207349274836
"loglinear",0.887016774765929
"loglinear",0.933909050027536
"loglinear",0.820925824793465
"loglinear",0.774033549531858
"loglinear",0.725116399302372
"loglinear",0.795799211763259
"loglinear",0.740954123214423
"loglinear",0.810406023985692
"loglinear",1
"loglinear",0.864235530814583
"loglinear",0.832171686217093
"loglinear",0.933909050027536
"loglinear",0.871481183171612
"loglinear",0.815581072565803
"loglinear",1
"loglinear",0.945154911451164
"loglinear",0.850644300312095
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.913507415327164
"loglinear",0.8790639614787
"loglinear",0.420012010396606
"loglinear",0.904190574508907
"loglinear",1
"loglinear",1
"loglinear",0.8572982992473
"loglinear",1
"loglinear",0.933909050027536
"loglinear",0.631331848779157
"loglinear",1
"loglinear",0.687540964859022
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.913507415327164
"loglinear",1
"loglinear",1
"loglinear",0.945154911451164
"loglinear",0.887016774765929
"loglinear",1
"loglinear",0.850644300312095
"loglinear",1
"loglinear",0.548067099063716
"loglinear",0.810406023985692
"loglinear",0.933909050027536
"loglinear",0.778160360809675
"loglinear",0.774033549531858
"loglinear",0.55642792342443
"loglinear",1
"loglinear",1
"loglinear",0.1
"loglinear",0.395483564418416
"loglinear",0.984464408405683
"loglinear",1
"loglinear",1
"loglinear",0.933909050027536
"loglinear",1
"loglinear",0.95723453601621
"loglinear",0.815581072565803
"loglinear",1
"loglinear",0.933909050027536
"loglinear",1
"loglinear",0.984464408405683
"loglinear",0.719188460983022
"loglinear",1
"loglinear",1
"loglinear",0.610630856164067
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.895377599126643
"loglinear",1
"loglinear",0.795799211763259
"loglinear",1
"loglinear",0.725116399302372
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.945154911451164
"loglinear",1
"loglinear",1
"loglinear",0.326227459873391
"loglinear",0.453393569031774
"loglinear",0.871481183171612
"loglinear",0.629642710981981
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.643672901369367
"loglinear",0.904190574508907
"loglinear",1
"loglinear",1
"loglinear",0.895377599126643
"loglinear",1
"loglinear",0.815581072565803
"loglinear",0.97028152448137
"loglinear",0.923389249219763
"loglinear",0.1
"loglinear",0.1
"loglinear",0.46955729372999
"loglinear",0.581912385860162
"loglinear",0.832171686217093
"loglinear",0.405790432029678
"loglinear",0.258922025973569
"loglinear",0.933909050027536
"loglinear",0.414532491448783
"loglinear",0.1
"loglinear",0.31609995850588
"loglinear",0.844251310782139
"loglinear",0.904190574508907
"loglinear",0.786741307200802
"loglinear",0.97028152448137
"loglinear",0.747746786844293
"loglinear",0.838099624536443
"loglinear",0.782394373892572
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.68050388622047
"loglinear",0.480623441421247
"loglinear",1
"loglinear",0.392710709286117
"loglinear",0.758497957937541
"loglinear",0.945154911451164
"loglinear",1
"loglinear",0.590934470108499
"loglinear",0.795799211763259
"loglinear",0.8790639614787
"loglinear",0.778160360809675
"loglinear",0.613649467223432
"loglinear",0.795799211763259
"loglinear",0.304037869343869
"loglinear",1
"loglinear",0.114443893329561
"loglinear",0.871481183171612
"loglinear",0.368653693060965
"loglinear",0.298215809780271
"loglinear",0.744315074013228
"loglinear",0.204101632574958
"loglinear",0.64551473270347
"loglinear",0.1
"loglinear",0.751252305580512
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.864235530814583
"loglinear",0.588305375390118
"loglinear",0.8572982992473
"loglinear",1
"loglinear",0.795799211763259
"loglinear",0.774033549531858
"loglinear",0.535333874581385
"loglinear",0.624677849843953
"loglinear",0.574557739624951
"loglinear",1
"loglinear",0.904190574508907
"loglinear",1
"loglinear",0.327538813195285
"loglinear",0.346803333327659
"loglinear",0.864235530814583
"loglinear",0.550117444824482
"loglinear",0.40621657694887
"loglinear",0.514158152692647
"loglinear",1
"loglinear",0.640050522545398
"loglinear",1
"loglinear",0.649262031961768
"loglinear",0.805390233199148
"loglinear",0.629642710981981
"loglinear",0.805390233199148
"loglinear",0.585718014100564
"loglinear",1
"loglinear",0.719188460983022
"loglinear",0.864235530814583
"loglinear",0.217880883592855
"loglinear",0.838099624536443
"loglinear",0.895377599126643
"loglinear",0.791207349274836
"loglinear",0.864235530814583
"loglinear",0.904190574508907
"loglinear",0.567520660986399
"loglinear",0.800524190093093
"loglinear",0.429574889508745
"loglinear",0.719188460983022
"loglinear",0.66728039493487
"loglinear",0.638269080346441
"loglinear",0.795799211763259
"loglinear",1
"loglinear",0.323122597640614
"loglinear",0.391147144886998
"loglinear",1
"loglinear",0.40664383889403
"loglinear",0.850644300312095
"loglinear",0.470820868575067
"loglinear",0.407072223736525
"loglinear",0.1
"loglinear",0.678224124040764
"loglinear",1
"loglinear",0.1
"loglinear",0.651168490405188
"loglinear",0.472094315198653
"loglinear",1
"loglinear",0.1
"loglinear",0.172134840876286
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.734433240120629
"loglinear",0.904190574508907
"loglinear",0.530689676135296
"loglinear",0.474671423672215
"loglinear",0.820925503117495
"loglinear",1
"loglinear",0.66728039493487
"loglinear",0.786741307200802
"loglinear",1
"loglinear",1
"loglinear",0.864235530814583
"loglinear",1
"loglinear",1
"loglinear",0.913507415327164
"loglinear",0.945154911451164
"loglinear",1
"loglinear",0.685161355608048
"loglinear",1
"loglinear",0.887016612477007
"loglinear",0.832171686217093
"loglinear",0.95723453601621
"loglinear",0.689955732714109
"loglinear",0.984464408405683
"loglinear",0.339557658391292
"loglinear",0.64551473270347
"loglinear",0.844251061585246
"loglinear",0.418164961298494
"loglinear",0.167039104250342
"loglinear",1
"loglinear",0.166547991077527
"loglinear",0.1
"loglinear",0.1
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.574557739624951
"loglinear",0.731268085548068
"loglinear",0.399119410449296
"loglinear",0.95723453601621
"loglinear",0.245330795471081
"loglinear",0.336747260681164
"loglinear",0.358473123049408
"loglinear",0.513332832758542
"loglinear",0.454537435752328
"loglinear",1
"loglinear",0.182397724592733
"loglinear",0.31342177469249
"loglinear",0.416793281349034
"loglinear",0.235608063922738
"loglinear",1
"loglinear",0.627970897980352
"loglinear",0.663100670058553
"loglinear",0.1
"loglinear",0.309603144094668
"loglinear",0.1
"loglinear",0.226432777901695
"loglinear",0.1
"loglinear",0.1
"loglinear",0.325445682169744
"loglinear",0.371043269617947
"loglinear",0.619859755065571
"loglinear",0.437650861350189
"loglinear",0.665177135575604
"loglinear",1
"loglinear",0.479951274123373
"loglinear",1
"loglinear",0.665177135575604
"loglinear",0.364968019640357
"loglinear",0.699989786272165
"loglinear",0.887016774765929
"loglinear",1
"loglinear",0.774033549531858
"loglinear",1
"loglinear",0.832171686217093
"loglinear",0.923389249219763
"loglinear",0.815581072565803
"loglinear",0.634763561610222
"loglinear",0.50296746146374
"loglinear",0.66728039493487
"loglinear",1
"loglinear",0.675975807860722
"loglinear",0.466440557496935
"loglinear",1
"loglinear",0.728163223315291
"loglinear",0.58443957351755
"loglinear",0.774033549531858
"loglinear",1
"loglinear",0.116018788081135
"loglinear",0.624677849843953
"loglinear",0.8790639614787
"loglinear",0.379150903564669
"loglinear",0.933909050027536
"loglinear",0.1
"loglinear",1
"loglinear",0.820925824793465
"loglinear",0.649262031961768
"loglinear",0.751252305580512
"loglinear",0.820925824793465
"loglinear",0.1
"loglinear",0.320832157067328
"loglinear",0.405365398311015
"loglinear",0.826451789200712
"loglinear",0.590934470108499
"loglinear",0.580663335006846
"loglinear",1
"loglinear",0.669411148658501
"loglinear",0.463382300078985
"loglinear",0.539146921876372
"loglinear",0.754834874821001
"loglinear",0.596323401856352
"loglinear",0.41862476509775
"loglinear",0.578193585655831
"loglinear",0.887016774765929
"loglinear",1
"loglinear",1
"loglinear",0.887016774765929
"loglinear",0.663100670058553
"loglinear",0.61517999808122
"loglinear",0.486801035691912
"loglinear",0.47663139686359
"loglinear",0.751252305580512
"loglinear",0.832171686217093
"loglinear",0.371732489836143
"loglinear",1
"loglinear",0.636506897359268
"loglinear",1
"loglinear",1
"loglinear",0.864235530814583
"loglinear",1
"loglinear",0.766080736244629
"loglinear",0.871481183171612
"loglinear",0.722125483483706
"loglinear",1
"loglinear",0.497647630929996
"loglinear",0.613649467223432
"loglinear",0.585718014100564
"loglinear",0.838099624536443
"loglinear",0.737661075078024
"loglinear",0.395084542582067
"loglinear",0.984464408405683
"loglinear",1
"loglinear",0.8572982992473
"loglinear",0.167729158121124
"loglinear",0.826451789200712
"loglinear",0.669411063243259
"loglinear",0.984464408405683
"loglinear",0.634763561610222
"loglinear",1
"loglinear",0.747746510607926
"loglinear",0.318075744378749
"loglinear",0.413190917301459
"loglinear",0.754834874821001
"loglinear",1
"loglinear",0.380603031999421
"loglinear",0.377711597623421
"loglinear",0.444520611923443
"loglinear",0.30819391048615
"loglinear",0.208355144472252
"loglinear",0.705248317742065
"loglinear",0.1
"loglinear",0.1
"loglinear",0.224042906924438
"loglinear",0.325705858344294
"loglinear",0.887016774765929
"loglinear",0.503741811322653
"loglinear",0.895377599126643
"loglinear",0.136453995005045
"loglinear",0.68050388622047
"loglinear",0.368653693060965
"loglinear",0.774033549531858
"loglinear",1
"loglinear",1
"loglinear",0.810406023985692
"loglinear",0.450568535775446
"loglinear",0.1
"loglinear",0.275846340249141
"loglinear",0.687540964859022
"loglinear",0.529776506583105
"loglinear",0.895377599126643
"loglinear",0.345622166284062
"loglinear",0.815581072565803
"loglinear",0.436619210192783
"loglinear",0.432055916688527
"loglinear",0.311740105581368
"loglinear",0.1
"loglinear",0.397898428419987
"loglinear",0.134750567154105
"loglinear",0.325185920618754
"loglinear",0.67157012510556
"loglinear",0.523523672125197
"loglinear",0.24660798389575
"loglinear",0.388064304271253
"loglinear",0.713468563966641
"loglinear",1
"loglinear",0.758497957937541
"loglinear",1
"loglinear",0.895377599126643
"loglinear",0.165570181674065
"loglinear",0.253315416805781
"loglinear",0.25669028557742
"loglinear",0.206214514434227
"loglinear",0.604756334308819
"loglinear",0.308662302586472
"loglinear",0.844251310782139
"loglinear",0.832171686217093
"loglinear",0.8572982992473
"loglinear",0.210011277831189
"loglinear",0.148376885448947
"loglinear",0.327013005194978
"loglinear",0.335360015382309
"loglinear",0.864235530814583
"loglinear",0.568672611637758
"loglinear",1
"loglinear",1
"loglinear",0.945154911451164
"loglinear",0.887016774765929
"loglinear",1
"loglinear",0.800524190093093
"loglinear",0.561879948007888
"loglinear",0.791207349274836
"loglinear",0.1
"loglinear",0.493951319734909
"loglinear",0.505301635079926
"loglinear",0.747746786844293
"loglinear",0.1
"loglinear",0.43356286429776
"loglinear",0.580663335006846
"loglinear",0.887016774765929
"loglinear",0.770008645315034
"loglinear",0.306565057001257
"loglinear",1
"loglinear",0.272430608626849
"loglinear",0.357837643340996
"loglinear",0.480623441421247
"loglinear",0.535333874581385
"loglinear",1
"loglinear",0.795799211763259
"loglinear",1
"loglinear",0.168322966933579
"loglinear",0.64185164958693
"loglinear",0.1
"loglinear",0.396686524407932
"loglinear",0.590934470108499
"loglinear",0.460380367374185
"loglinear",0.590934470108499
"loglinear",1
"loglinear",1
"loglinear",0.913507415327164
"loglinear",0.766080736244629
"loglinear",0.135478428968238
"loglinear",0.1
"loglinear",1
"loglinear",0.786741307200802
"loglinear",1
"loglinear",0.31609995850588
"loglinear",0.634763561610222
